start_id,relation,end_name
Richard Kuhn,EMPLOYED_AT,ETH Zurich
Richard Kuhn,EMPLOYED_AT,Heidelberg University
Richard Kuhn,MEMBER_OF,Heidelberg Academy for Sciences and Humanities
Richard Kuhn,MEMBER_OF,German Academy of Sciences Leopoldina
Richard Kuhn,MEMBER_OF,Bavarian Academy of Sciences and Humanities
Richard Kuhn,MEMBER_OF,Göttingen Academy of Sciences and Humanities in Lower Saxony
Richard Kuhn,MEMBER_OF,Royal Prussian Academy of Sciences
Richard Kuhn,MEMBER_OF,German Academy of Sciences at Berlin
Walter Kohn,RECEIVED,Q78510_1998
Q78510_1998,INSTANCE_OF,Nobel Prize in Chemistry
Walter Kohn,CITIZEN_OF,Canada
Walter Kohn,CITIZEN_OF,United States
Walter Kohn,CITIZEN_OF,Austria
Walter Kohn,OCCUPATION,university teacher
Walter Kohn,OCCUPATION,chemist
Walter Kohn,OCCUPATION,physicist
Walter Kohn,FIELD_OF_WORK,theoretical physics
Walter Kohn,EDUCATED_AT,Akademisches Gymnasium
Walter Kohn,EDUCATED_AT,University of Toronto
Walter Kohn,EDUCATED_AT,Harvard University
Walter Kohn,EMPLOYED_AT,Carnegie Mellon University
Walter Kohn,EMPLOYED_AT,University of California
Walter Kohn,EMPLOYED_AT,San Diego
Walter Kohn,EMPLOYED_AT,University of California
Walter Kohn,EMPLOYED_AT,Santa Barbara
Walter Kohn,MEMBER_OF,International Academy of Quantum Molecular Science
Walter Kohn,MEMBER_OF,Bavarian Academy of Sciences and Humanities
Walter Kohn,MEMBER_OF,American Philosophical Society
Walter Kohn,MEMBER_OF,American Academy of Arts and Sciences
Walter Kohn,MEMBER_OF,Austrian Academy of Sciences
Walter Kohn,MEMBER_OF,National Academy of Sciences
Walter Kohn,MEMBER_OF,Royal Society
Walter Kohn,MEMBER_OF,Russian Academy of Sciences
Brian Kobilka,RECEIVED,Q80907_2012
Q80907_2012,INSTANCE_OF,Nobel Prize in Chemistry
Brian Kobilka,CITIZEN_OF,United States
Brian Kobilka,OCCUPATION,crystallographer
Brian Kobilka,OCCUPATION,biophysicist
Brian Kobilka,OCCUPATION,biochemist
Brian Kobilka,OCCUPATION,physiologist
Brian Kobilka,OCCUPATION,university teacher
Brian Kobilka,OCCUPATION,chemist
Brian Kobilka,OCCUPATION,physicist
Brian Kobilka,OCCUPATION,physician
Brian Kobilka,FIELD_OF_WORK,crystallography
Brian Kobilka,EDUCATED_AT,Yale School of Medicine
Brian Kobilka,EDUCATED_AT,University of Minnesota Duluth
Brian Kobilka,EDUCATED_AT,Duke University
Brian Kobilka,EMPLOYED_AT,Stanford University
Brian Kobilka,EMPLOYED_AT,Duke University
Brian Kobilka,EMPLOYED_AT,Stanford University School of Medicine
Brian Kobilka,MEMBER_OF,American Academy of Arts and Sciences
Brian Kobilka,MEMBER_OF,National Academy of Sciences
Robert Lefkowitz,RECEIVED,Q80910_2012
Q80910_2012,INSTANCE_OF,Nobel Prize in Chemistry
Robert Lefkowitz,CITIZEN_OF,United States
Robert Lefkowitz,OCCUPATION,biochemist
Robert Lefkowitz,OCCUPATION,researcher
Robert Lefkowitz,OCCUPATION,university teacher
Robert Lefkowitz,OCCUPATION,chemist
Robert Lefkowitz,OCCUPATION,physician
Robert Lefkowitz,FIELD_OF_WORK,biochemistry
Robert Lefkowitz,EDUCATED_AT,Columbia University Vagelos College of Physicians and Surgeons
Robert Lefkowitz,EDUCATED_AT,The Bronx High School of Science
Robert Lefkowitz,EDUCATED_AT,Duke University
Robert Lefkowitz,EDUCATED_AT,Columbia University
Robert Lefkowitz,EMPLOYED_AT,Duke University
Robert Lefkowitz,MEMBER_OF,American Academy of Arts and Sciences
Robert Lefkowitz,MEMBER_OF,National Academy of Sciences
Svante August Arrhenius,RECEIVED,Q80956_1903
Q80956_1903,INSTANCE_OF,Nobel Prize in Chemistry
Svante August Arrhenius,CITIZEN_OF,Sweden
Svante August Arrhenius,OCCUPATION,university teacher
Svante August Arrhenius,OCCUPATION,chemist
Svante August Arrhenius,OCCUPATION,physicist
Svante August Arrhenius,OCCUPATION,astronomer
Svante August Arrhenius,FIELD_OF_WORK,physics
Svante August Arrhenius,FIELD_OF_WORK,chemistry
Svante August Arrhenius,EDUCATED_AT,Stockholm University
Svante August Arrhenius,EDUCATED_AT,Uppsala University
Svante August Arrhenius,EMPLOYED_AT,Uppsala University
Svante August Arrhenius,EMPLOYED_AT,Stockholm University
Svante August Arrhenius,EMPLOYED_AT,Riga Technical University
Svante August Arrhenius,MEMBER_OF,Academy of Sciences of Turin
Svante August Arrhenius,MEMBER_OF,Royal Danish Academy of Sciences and Letters
Svante August Arrhenius,MEMBER_OF,Saint Petersburg Academy of Sciences
Svante August Arrhenius,MEMBER_OF,Royal Swedish Academy of Engineering Sciences
Svante August Arrhenius,MEMBER_OF,Norwegian Academy of Science and Letters
Svante August Arrhenius,MEMBER_OF,Romanian Academy
Svante August Arrhenius,MEMBER_OF,Royal Society of Arts and Sciences in Gothenburg
Svante August Arrhenius,MEMBER_OF,Royal Physiographic Society in Lund
Svante August Arrhenius,MEMBER_OF,American Academy of Arts and Sciences
Svante August Arrhenius,MEMBER_OF,Göttingen Academy of Sciences and Humanities in Lower Saxony
Svante August Arrhenius,MEMBER_OF,National Academy of Sciences
Svante August Arrhenius,MEMBER_OF,Royal Netherlands Academy of Arts and Sciences
Svante August Arrhenius,MEMBER_OF,Royal Swedish Academy of Sciences
Svante August Arrhenius,MEMBER_OF,Royal Society
Svante August Arrhenius,MEMBER_OF,Russian Academy of Sciences
Christian B. Anfinsen,RECEIVED,Q102278_1972
Q102278_1972,INSTANCE_OF,Nobel Prize in Chemistry
Christian B. Anfinsen,CITIZEN_OF,United States
Christian B. Anfinsen,OCCUPATION,biophysicist
Christian B. Anfinsen,OCCUPATION,biochemist
Christian B. Anfinsen,OCCUPATION,university teacher
Christian B. Anfinsen,OCCUPATION,chemist
Christian B. Anfinsen,FIELD_OF_WORK,biochemistry
Christian B. Anfinsen,EDUCATED_AT,Swarthmore College
Christian B. Anfinsen,EDUCATED_AT,Monessen High School
Christian B. Anfinsen,EDUCATED_AT,Harvard Medical School
Christian B. Anfinsen,EDUCATED_AT,University of Pennsylvania
Christian B. Anfinsen,EMPLOYED_AT,Harvard University
Christian B. Anfinsen,EMPLOYED_AT,Johns Hopkins University
Christian B. Anfinsen,MEMBER_OF,Pontifical Academy of Sciences
Christian B. Anfinsen,MEMBER_OF,American Academy of Arts and Sciences
Christian B. Anfinsen,MEMBER_OF,National Academy of Sciences
Peter Agre,RECEIVED,Q102250_2003
Q102250_2003,INSTANCE_OF,Nobel Prize in Chemistry
Peter Agre,CITIZEN_OF,United States
Peter Agre,OCCUPATION,molecular biologist
Peter Agre,OCCUPATION,university teacher
Peter Agre,OCCUPATION,chemist
Peter Agre,OCCUPATION,physician
Peter Agre,FIELD_OF_WORK,molecular biology
Peter Agre,EDUCATED_AT,Roosevelt High School
Peter Agre,EDUCATED_AT,Johns Hopkins School of Medicine
Peter Agre,EDUCATED_AT,Augsburg University
Peter Agre,EDUCATED_AT,Johns Hopkins University
Peter Agre,EMPLOYED_AT,Duke University
Peter Agre,EMPLOYED_AT,Johns Hopkins University
Peter Agre,EMPLOYED_AT,Johns Hopkins School of Medicine
Peter Agre,MEMBER_OF,Royal Danish Academy of Sciences and Letters
Peter Agre,MEMBER_OF,American Philosophical Society
Peter Agre,MEMBER_OF,American Academy of Arts and Sciences
Peter Agre,MEMBER_OF,National Academy of Sciences
Peter Agre,MEMBER_OF,Russian Academy of Sciences
Peter Agre,MEMBER_OF,American Association for the Advancement of Science
Sidney Altman,RECEIVED,Q102266_1989
Q102266_1989,INSTANCE_OF,Nobel Prize in Chemistry
Sidney Altman,CITIZEN_OF,Canada
Sidney Altman,CITIZEN_OF,United States
Sidney Altman,OCCUPATION,molecular biologist
Sidney Altman,OCCUPATION,biophysicist
Sidney Altman,OCCUPATION,academic
Sidney Altman,OCCUPATION,biochemist
Sidney Altman,OCCUPATION,university teacher
Sidney Altman,OCCUPATION,biologist
Sidney Altman,OCCUPATION,chemist
Sidney Altman,OCCUPATION,physicist
Sidney Altman,FIELD_OF_WORK,biochemistry
Sidney Altman,FIELD_OF_WORK,molecular biology
Sidney Altman,EDUCATED_AT,University of Colorado Boulder
Sidney Altman,EDUCATED_AT,Massachusetts Institute of Technology
Sidney Altman,EDUCATED_AT,Columbia University
Sidney Altman,EMPLOYED_AT,Harvard University
Sidney Altman,MEMBER_OF,American Philosophical Society
Sidney Altman,MEMBER_OF,American Academy of Arts and Sciences
Sidney Altman,MEMBER_OF,National Academy of Sciences
Sidney Altman,MEMBER_OF,American Association for the Advancement of Science
Vladimir Prelog,RECEIVED,Q83501_1975
Q83501_1975,INSTANCE_OF,Nobel Prize in Chemistry
Vladimir Prelog,CITIZEN_OF,Switzerland
Vladimir Prelog,CITIZEN_OF,Austria–Hungary
Vladimir Prelog,CITIZEN_OF,Kingdom of Yugoslavia
Vladimir Prelog,OCCUPATION,university teacher
Vladimir Prelog,OCCUPATION,chemist
Vladimir Prelog,OCCUPATION,engineer
Vladimir Prelog,FIELD_OF_WORK,biochemistry
Vladimir Prelog,FIELD_OF_WORK,organic chemistry
Vladimir Prelog,EDUCATED_AT,Czech Technical University in Prague
Vladimir Prelog,EDUCATED_AT,III Gymnasium Osijek
Vladimir Prelog,EMPLOYED_AT,ETH Zurich
Vladimir Prelog,EMPLOYED_AT,Faculty of Pharmacy and Biochemistry
Vladimir Prelog,MEMBER_OF,Academy of Sciences of the USSR
Vladimir Prelog,MEMBER_OF,Croatian Academy of Sciences and Arts
Vladimir Prelog,MEMBER_OF,Serbian Academy of Sciences and Arts
Vladimir Prelog,MEMBER_OF,Pontifical Academy of Sciences
Vladimir Prelog,MEMBER_OF,German Academy of Sciences Leopoldina
Vladimir Prelog,MEMBER_OF,American Academy of Arts and Sciences
Vladimir Prelog,MEMBER_OF,National Academy of Sciences
Vladimir Prelog,MEMBER_OF,Slovenian Academy of Sciences and Arts
Vladimir Prelog,MEMBER_OF,French Academy of Sciences
Vladimir Prelog,MEMBER_OF,Royal Society
Vladimir Prelog,MEMBER_OF,Russian Academy of Sciences
Stefan Hell,RECEIVED,Q91410_2014
Q91410_2014,INSTANCE_OF,Nobel Prize in Chemistry
Stefan Hell,CITIZEN_OF,Germany
Stefan Hell,CITIZEN_OF,Romania
Stefan Hell,OCCUPATION,chemist
Stefan Hell,OCCUPATION,physicist
Stefan Hell,OCCUPATION,university teacher
Stefan Hell,FIELD_OF_WORK,chemistry
Stefan Hell,FIELD_OF_WORK,physicist
Stefan Hell,FIELD_OF_WORK,microscopy
Stefan Hell,FIELD_OF_WORK,physics
Stefan Hell,EDUCATED_AT,Heidelberg University
Stefan Hell,EDUCATED_AT,Nikolaus Lenau High School
Stefan Hell,EDUCATED_AT,Carl-Bosch-Gymnasium
Stefan Hell,EMPLOYED_AT,Heidelberg University
Stefan Hell,EMPLOYED_AT,University of Göttingen
Stefan Hell,EMPLOYED_AT,Max Planck Institute for Biophysical Chemistry
Stefan Hell,MEMBER_OF,German Academy of Sciences Leopoldina
Stefan Hell,MEMBER_OF,Heidelberg Academy for Sciences and Humanities
Stefan Hell,MEMBER_OF,Göttingen Academy of Sciences and Humanities in Lower Saxony
Stefan Hell,MEMBER_OF,Berlin-Brandenburg Academy of Sciences and Humanities
Stefan Hell,MEMBER_OF,National Academy of Sciences
Stefan Hell,MEMBER_OF,Romanian Academy
Francis William Aston,RECEIVED,Q102291_1922
Q102291_1922,INSTANCE_OF,Nobel Prize in Chemistry
Francis William Aston,CITIZEN_OF,United Kingdom
Francis William Aston,OCCUPATION,chemist
Francis William Aston,OCCUPATION,physicist
Francis William Aston,FIELD_OF_WORK,physics
Francis William Aston,FIELD_OF_WORK,chemistry
Francis William Aston,EDUCATED_AT,Malvern College
Francis William Aston,EDUCATED_AT,University of Birmingham
Francis William Aston,EDUCATED_AT,Trinity College
Francis William Aston,EDUCATED_AT,University of London
Francis William Aston,EMPLOYED_AT,University of Oxford
Francis William Aston,EMPLOYED_AT,University of Birmingham
Francis William Aston,MEMBER_OF,Academy of Sciences of the USSR
Francis William Aston,MEMBER_OF,Royal Society
Francis William Aston,MEMBER_OF,Russian Academy of Sciences
Paul Berg,RECEIVED,Q102379_1980
Q102379_1980,INSTANCE_OF,Nobel Prize in Chemistry
Paul Berg,CITIZEN_OF,United States
Paul Berg,OCCUPATION,molecular biologist
Paul Berg,OCCUPATION,biochemist
Paul Berg,OCCUPATION,researcher
Paul Berg,OCCUPATION,chemist
Paul Berg,FIELD_OF_WORK,biochemistry
Paul Berg,EDUCATED_AT,Abraham Lincoln High School
Paul Berg,EDUCATED_AT,Case Western Reserve University
Paul Berg,EDUCATED_AT,Clare Hall
Paul Berg,EDUCATED_AT,Pennsylvania State University
Paul Berg,EMPLOYED_AT,Stanford University
Paul Berg,MEMBER_OF,Pontifical Academy of Sciences
Paul Berg,MEMBER_OF,European Molecular Biology Organization
Paul Berg,MEMBER_OF,American Philosophical Society
Paul Berg,MEMBER_OF,American Academy of Arts and Sciences
Paul Berg,MEMBER_OF,National Academy of Sciences
Paul Berg,MEMBER_OF,French Academy of Sciences
Paul Berg,MEMBER_OF,Royal Society
Paul Berg,MEMBER_OF,American Association for the Advancement of Science
Ei-ichi Negishi,RECEIVED,Q105927_2010
Q105927_2010,INSTANCE_OF,Nobel Prize in Chemistry
Ei-ichi Negishi,CITIZEN_OF,Japan
Ei-ichi Negishi,CITIZEN_OF,United States
Ei-ichi Negishi,OCCUPATION,researcher
Ei-ichi Negishi,OCCUPATION,chemist
Ei-ichi Negishi,OCCUPATION,professor
Ei-ichi Negishi,FIELD_OF_WORK,organic chemistry
Ei-ichi Negishi,EDUCATED_AT,University of Pennsylvania
Ei-ichi Negishi,EDUCATED_AT,University of Tokyo
Ei-ichi Negishi,EMPLOYED_AT,Purdue University
Ei-ichi Negishi,EMPLOYED_AT,Syracuse University
Ei-ichi Negishi,EMPLOYED_AT,Teijin
Ei-ichi Negishi,EMPLOYED_AT,Hokkaido University
Ei-ichi Negishi,MEMBER_OF,American Academy of Arts and Sciences
Ei-ichi Negishi,MEMBER_OF,American Academy of Arts and Letters
Ei-ichi Negishi,MEMBER_OF,National Academy of Sciences
Ei-ichi Negishi,MEMBER_OF,American Association for the Advancement of Science
Wendell Meredith Stanley,RECEIVED,Q105937_1946
Q105937_1946,INSTANCE_OF,Nobel Prize in Chemistry
Wendell Meredith Stanley,CITIZEN_OF,United States
Wendell Meredith Stanley,OCCUPATION,virologist
Wendell Meredith Stanley,OCCUPATION,biochemist
Wendell Meredith Stanley,OCCUPATION,university teacher
Wendell Meredith Stanley,OCCUPATION,chemist
Wendell Meredith Stanley,OCCUPATION,writer
Wendell Meredith Stanley,FIELD_OF_WORK,biochemistry
Wendell Meredith Stanley,FIELD_OF_WORK,virology
Wendell Meredith Stanley,EDUCATED_AT,Richmond High School
Wendell Meredith Stanley,EDUCATED_AT,Earlham College
Wendell Meredith Stanley,EDUCATED_AT,University of Illinois Urbana–Champaign
Wendell Meredith Stanley,EMPLOYED_AT,Ludwig-Maximilians-Universität München
Wendell Meredith Stanley,EMPLOYED_AT,University of California
Wendell Meredith Stanley,EMPLOYED_AT,Berkeley
Wendell Meredith Stanley,EMPLOYED_AT,The Rockefeller University
Wendell Meredith Stanley,EMPLOYED_AT,University of Illinois system
Wendell Meredith Stanley,MEMBER_OF,American Philosophical Society
Wendell Meredith Stanley,MEMBER_OF,American Academy of Arts and Sciences
Wendell Meredith Stanley,MEMBER_OF,National Academy of Sciences
Wendell Meredith Stanley,MEMBER_OF,French Academy of Sciences
Akira Suzuki,RECEIVED,Q105949_2010
Q105949_2010,INSTANCE_OF,Nobel Prize in Chemistry
Akira Suzuki,CITIZEN_OF,Japan
Akira Suzuki,OCCUPATION,chemist
Akira Suzuki,OCCUPATION,professor
Akira Suzuki,FIELD_OF_WORK,chemistry
Akira Suzuki,EDUCATED_AT,Hokkaido Tomakomai Higashi High School
Akira Suzuki,EDUCATED_AT,Hokkaido University
Akira Suzuki,EDUCATED_AT,Purdue University
Akira Suzuki,EMPLOYED_AT,National Taiwan University
Akira Suzuki,EMPLOYED_AT,Purdue University
Akira Suzuki,EMPLOYED_AT,Academia Sinica
Akira Suzuki,EMPLOYED_AT,University of Wales
Akira Suzuki,EMPLOYED_AT,Hokkaido University
Akira Suzuki,EMPLOYED_AT,Okayama University of Science
Akira Suzuki,EMPLOYED_AT,Kurashiki University of Science and the Arts
Akira Suzuki,MEMBER_OF,Japan Academy
John Howard Northrop,RECEIVED,Q106399_1946
Q106399_1946,INSTANCE_OF,Nobel Prize in Chemistry
John Howard Northrop,CITIZEN_OF,United States
John Howard Northrop,OCCUPATION,biochemist
John Howard Northrop,OCCUPATION,university teacher
John Howard Northrop,OCCUPATION,chemist
John Howard Northrop,OCCUPATION,scientist
John Howard Northrop,FIELD_OF_WORK,biochemistry
John Howard Northrop,EDUCATED_AT,Columbia University
John Howard Northrop,EMPLOYED_AT,Columbia University
John Howard Northrop,EMPLOYED_AT,University of California
John Howard Northrop,EMPLOYED_AT,Berkeley
John Howard Northrop,EMPLOYED_AT,The Rockefeller University
John Howard Northrop,MEMBER_OF,German Academy of Sciences Leopoldina
John Howard Northrop,MEMBER_OF,American Academy of Arts and Sciences
John Howard Northrop,MEMBER_OF,National Academy of Sciences
Ahmed Zewail,RECEIVED,Q106624_1999
Q106624_1999,INSTANCE_OF,Nobel Prize in Chemistry
Ahmed Zewail,CITIZEN_OF,Egypt
Ahmed Zewail,OCCUPATION,university teacher
Ahmed Zewail,OCCUPATION,chemist
Ahmed Zewail,OCCUPATION,inventor
Ahmed Zewail,OCCUPATION,physicist
Ahmed Zewail,FIELD_OF_WORK,chemistry
Ahmed Zewail,EDUCATED_AT,Alexandria University
Ahmed Zewail,EDUCATED_AT,University of Pennsylvania
Ahmed Zewail,EMPLOYED_AT,California Institute of Technology
Ahmed Zewail,MEMBER_OF,Indian National Science Academy
Ahmed Zewail,MEMBER_OF,Koninklijke Vlaamse Academie van België voor Wetenschappen en Kunsten
Ahmed Zewail,MEMBER_OF,Chinese Academy of Sciences
Ahmed Zewail,MEMBER_OF,Pontifical Academy of Sciences
Ahmed Zewail,MEMBER_OF,American Philosophical Society
Ahmed Zewail,MEMBER_OF,American Physical Society
Ahmed Zewail,MEMBER_OF,American Academy of Arts and Sciences
Ahmed Zewail,MEMBER_OF,The World Academy of Sciences
Ahmed Zewail,MEMBER_OF,National Academy of Sciences
Ahmed Zewail,MEMBER_OF,Royal Swedish Academy of Sciences
Ahmed Zewail,MEMBER_OF,French Academy of Sciences
Ahmed Zewail,MEMBER_OF,Russian Academy of Sciences
Ahmed Zewail,MEMBER_OF,Royal Society
Ahmed Zewail,MEMBER_OF,American Association for the Advancement of Science
Richard F. Heck,RECEIVED,Q106471_2010
Q106471_2010,INSTANCE_OF,Nobel Prize in Chemistry
Richard F. Heck,CITIZEN_OF,United States
Richard F. Heck,OCCUPATION,researcher
Richard F. Heck,OCCUPATION,chemist
Richard F. Heck,FIELD_OF_WORK,chemistry
Richard F. Heck,EDUCATED_AT,University of Delaware
Richard F. Heck,EDUCATED_AT,University of California
Richard F. Heck,EDUCATED_AT,Los Angeles
Richard F. Heck,EMPLOYED_AT,University of Delaware
Richard F. Heck,EMPLOYED_AT,De La Salle University
Paul D. Boyer,RECEIVED,Q102395_1997
Q102395_1997,INSTANCE_OF,Nobel Prize in Chemistry
Paul D. Boyer,CITIZEN_OF,United States
Paul D. Boyer,OCCUPATION,biochemist
Paul D. Boyer,OCCUPATION,university teacher
Paul D. Boyer,OCCUPATION,chemist
Paul D. Boyer,FIELD_OF_WORK,chemistry
Paul D. Boyer,FIELD_OF_WORK,analytical chemistry
Paul D. Boyer,FIELD_OF_WORK,biochemistry
Paul D. Boyer,EDUCATED_AT,Provo High School
Paul D. Boyer,EDUCATED_AT,University of Wisconsin–Madison
Paul D. Boyer,EDUCATED_AT,Brigham Young University
Paul D. Boyer,EMPLOYED_AT,University of California
Paul D. Boyer,EMPLOYED_AT,Los Angeles
Paul D. Boyer,EMPLOYED_AT,University of Minnesota
Paul D. Boyer,MEMBER_OF,American Philosophical Society
Paul D. Boyer,MEMBER_OF,American Academy of Arts and Sciences
Paul D. Boyer,MEMBER_OF,National Academy of Sciences
Herbert C. Brown,RECEIVED,Q102406_1979
Q102406_1979,INSTANCE_OF,Nobel Prize in Chemistry
Herbert C. Brown,CITIZEN_OF,United States
Herbert C. Brown,CITIZEN_OF,United Kingdom
Herbert C. Brown,OCCUPATION,university teacher
Herbert C. Brown,OCCUPATION,chemist
Herbert C. Brown,OCCUPATION,writer
Herbert C. Brown,FIELD_OF_WORK,organic chemistry
Herbert C. Brown,EDUCATED_AT,Wilbur Wright College
Herbert C. Brown,EDUCATED_AT,Malcolm X College
Herbert C. Brown,EDUCATED_AT,University of Chicago
Herbert C. Brown,EMPLOYED_AT,University of Chicago
Herbert C. Brown,EMPLOYED_AT,Purdue University
Herbert C. Brown,EMPLOYED_AT,Wayne State University
Herbert C. Brown,MEMBER_OF,American Academy of Arts and Sciences
Herbert C. Brown,MEMBER_OF,National Academy of Sciences
Derek Barton,RECEIVED,Q102419_1969
Q102419_1969,INSTANCE_OF,Nobel Prize in Chemistry
Derek Barton,CITIZEN_OF,United Kingdom
Derek Barton,OCCUPATION,university teacher
Derek Barton,OCCUPATION,chemist
Derek Barton,FIELD_OF_WORK,organic chemistry
Derek Barton,FIELD_OF_WORK,stereochemistry
Derek Barton,EDUCATED_AT,University of London
Derek Barton,EDUCATED_AT,Tonbridge School
Derek Barton,EDUCATED_AT,King's School
Derek Barton,EDUCATED_AT,Rochester
Derek Barton,EDUCATED_AT,Gravesend Grammar School
Derek Barton,EDUCATED_AT,Imperial College London
Derek Barton,EMPLOYED_AT,Imperial College London
Derek Barton,EMPLOYED_AT,University of Glasgow
Derek Barton,EMPLOYED_AT,Birkbeck
Derek Barton,EMPLOYED_AT,University of London
Derek Barton,EMPLOYED_AT,National Center for Scientific Research
